chembl_id,smiles,standard_value,bioactivity
CHEMBL4876352,Cc1ccc(CN2CCN(Cc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)CC2)cc1,30.6,active
CHEMBL3092540,O=C(CCc1nc2ccccc2c(=O)[nH]1)NC1CCc2ccccc21,780.0,active
CHEMBL3955207,O=C(CN1CCC2(CC1)Cc1cc(F)ccc1C2=O)NCc1nc2c(c(=O)[nH]1)COCC2,6500.0,intermediate
CHEMBL3943283,Cc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,8300.0,intermediate
CHEMBL3918110,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(c(=O)[nH]4)COCC5)C3=O)CC2)cc1C,24000.0,inactive
CHEMBL3921853,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5ccccc(=O)c5[nH]4)C3=O)CC2)cc1C,20200.0,inactive
CHEMBL3663640,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCCCC2)CC1,26.0,active
CHEMBL4457607,CC(C)(O)c1ccc(-c2nc3cccc(Cl)c3c(=O)[nH]2)cc1,4300.0,intermediate
CHEMBL3892363,O=C1NN=C2CC(c3ccccc3)Cc3[nH]c4cccc1c4c32,6.3,active
CHEMBL4277995,CCC1NCCc2cc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)sc21,25.0,active
CHEMBL4280657,NC(=O)c1cc(F)cc2[nH]c(-c3cc4c(s3)CCNC4)nc12,27.0,active
CHEMBL3649735,CN1CCCc2c1c1cc(OCCN3CCCCC3)ccc1[nH]c2=O,3110.0,intermediate
CHEMBL3649721,CN(C)CCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,370.0,active
CHEMBL3649752,CCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,70.0,active
CHEMBL3649770,CN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3C,90.0,active
CHEMBL4077094,O=c1[nH]c(-c2ccc3c(c2)OCO3)nc2ccccc12,1700.0,intermediate
CHEMBL4586580,CC(C)(C)c1ccc(-c2nc3ccc(F)cc3c(=O)[nH]2)cc1,3900.0,intermediate
CHEMBL4558610,CC(C)(O)c1ccc(-c2nc3c(F)cccc3c(=O)[nH]2)cc1,1100.0,intermediate
CHEMBL4588170,Cc1cccc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)nc12,79.0,active
CHEMBL4455904,CN1CCN(c2ccc(-c3nc4ccc(F)cc4c(=O)[nH]3)cc2)CC1,370.0,active
CHEMBL4563390,S=c1[nH]nc(CSc2nnc(-c3cc4ccccc4[nH]3)n2-c2ccccc2)n1-c1ccccc1,8080.0,intermediate
CHEMBL4060793,NC(=O)c1cccc2[nH]c(C(=O)N3CCC(NC4CCNCC4)C3)nc12,60.0,active
CHEMBL4077600,NC(=O)c1cccc2[nH]c(C(=O)N3CCC(NC4CCNCC4)CC3)nc12,316.0,active
CHEMBL4085866,CC(C)(C)OC(=O)NC1CCN(C(=O)c2nc3c(C(N)=O)cc(F)cc3[nH]2)CC1,80.0,active
CHEMBL3903427,O=C(CN1CCC(C(=O)c2ccc(OC3CCOCC3)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,5800.0,intermediate
CHEMBL3925030,O=C(CN1CCC(C(=O)c2ccc(Cl)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,9100.0,intermediate
CHEMBL3947374,CC(C)Oc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,5630.0,intermediate
CHEMBL1205058,O=C(O)c1ccc2c(c1)[nH]c(=O)c1ccccc12,70.0,active
CHEMBL3955609,O=C1NN=C2CN(C(=O)OCc3ccccc3)Cc3[nH]c4cccc1c4c32,8.9,active
CHEMBL3593715,O=c1[nH]c(N2CCN(Cc3ccncc3)CC2)nc2c1CCCC2,5900.0,intermediate
CHEMBL4590570,CCCN1CCC(c2nc3cncc4c3n2CCNC4=O)CC1,19.0,active
CHEMBL3606010,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccsc3)CC1)C2,1000.0,active
CHEMBL3911149,N#Cc1cccc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)c1,10.0,active
CHEMBL3975515,NCCOc1c(-c2ccc(F)c(F)c2)[nH]c(=O)c2cc(F)ccc12,130.0,active
CHEMBL4438927,Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)cc1,1.175,active
CHEMBL3663642,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCCC2)CC1,130.0,active
CHEMBL3663654,NC(=O)c1cccc2[nH]n(C3CCN(Cc4cccs4)CC3)c(=O)c12,70.0,active
CHEMBL3663658,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(Cc2cccs2)CC1,130.0,active
CHEMBL3663656,NC(=O)c1cccc2[nH]n(C3CCN(CC4CC=CCC4)CC3)c(=O)c12,150.0,active
CHEMBL3105419,O=C(CCn1c(=O)[nH]c(=O)c2ccccc21)Nc1ccccc1F,1520.0,intermediate
CHEMBL3105411,O=C1NC(=O)c2ccccc2C1=CNc1ccccc1N1CCCCC1,1210.0,intermediate
CHEMBL4436472,S=c1[nH]nc(-c2cc3ccccc3[nH]2)n1-c1ccccc1,2100.0,intermediate
CHEMBL3765611,CN(C)Cc1ccc(C2Nc3cc(F)cc4c(=O)[nH]nc(c34)C2c2ccc(F)cc2)cc1,2.63,active
CHEMBL3763674,O=c1[nH]nc2c3c(cccc13)NC(c1ccc(CN3CCC3)cc1)C2c1ccc(F)cc1,3.09,active
CHEMBL4797518,CCOC(=O)c1ccc(NC(=S)NN=Cc2cc(OC)c(OC)c(Br)c2Br)cc1,58300.0,inactive
CHEMBL2414050,Nc1cccc2c(=O)[nH]c(Cc3ccccc3)cc12,5140.0,intermediate
CHEMBL2414044,Cc1ccc(-c2cc3c(N)cccc3c(=O)[nH]2)cc1,880.0,active
CHEMBL4278332,CC(C)(C)C1NCCC2C=C(c3nc4c(C(=O)O)cc(F)cc4[nH]3)SC21,92.0,active
CHEMBL4289667,O=C1NCCn2c(-c3cc4c(s3)CCNC4)nc3cc(F)cc1c32,25.0,active
CHEMBL3605976,NC(=O)c1cccc2c1C(=O)N(CCCN1CCOCC1)C2,2150.0,intermediate
CHEMBL3605998,Cc1ccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1,110.0,active
CHEMBL3639434,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCC(O)CC1)N2,35.0,active
CHEMBL3589284,CN1CCCc2c1cc(-c1ccc(Cl)cc1)[nH]c2=O,2000.0,intermediate
CHEMBL4460557,O=c1[nH]c(SCCN2CCN(c3ccccn3)CC2)nc2ccccc12,9.3,active
CHEMBL3948244,O=c1[nH]nc2c3c(c(Br)ccc13)NC1=C2CCCC1,17.0,active
CHEMBL3953563,O=c1[nH]nc2c3c(c(Cl)ccc13)NC1=C2CCCC1,10.3,active
CHEMBL578185,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccccc4)cc3)nc12,710.0,active
CHEMBL3739650,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCn2c(nnc2C(F)(F)F)C1,2.3,active
CHEMBL4788782,CC1(C)C(C(=O)N2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)C1(C)C,17.9,active
CHEMBL4784831,O=C1NN=C2CN(C(=O)C3(O)CC3)Cc3[nH]c4cc(F)cc1c4c32,4.7,active
CHEMBL3902386,O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,32400.0,inactive
CHEMBL3649781,COc1cc(CN2CCC(=O)CC2)cc2[nH]c(=O)c3c(c12)NCCC3,110.0,active
CHEMBL3649798,O=c1[nH]c2cc(Cc3nnn[nH]3)ccc2c2c1CCCN2,490.0,active
CHEMBL3696942,O=C(O)c1ccc2c(c1)nc(OCCCO)c1ccccc12,400.0,active
CHEMBL3649727,NCCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,1160.0,intermediate
CHEMBL3649759,CN(C)CCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,930.0,active
CHEMBL3946391,CN(C)c1ccc(C2CC3=NNC(=O)c4cccc5[nH]c(c3c45)C2)cc1,19.8,active
CHEMBL3105422,O=C(c1n[nH]c(=O)c2ccccc12)N1CCN(C=Cc2ccccc2)CC1,260.0,active
CHEMBL4861603,CCc1cc2cnc(CN3CCN(c4ccc(C(=O)NC)nc4F)CC3)cc2[nH]c1=O,2.0,active
CHEMBL4752536,NC(=O)c1cc(Cl)c2ccc(-c3ccc(C(=O)N4CCN(C(=O)C5CC5)CC4)cc3F)nn12,218.51,active
CHEMBL4072243,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)C1CCN(C(=O)C2CC2)C1,54.0,active
CHEMBL4869388,O=C(C1CCC1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,45.5,active
CHEMBL3764422,CN(C)Cc1ccc(C2Nc3cccc4c(=O)[nH]nc(c34)C2c2ccc(F)cc2)cc1,2.48,active
CHEMBL3763492,Cn1ccnc1C1Nc2cccc3c(=O)[nH]nc(c23)C1c1nccn1C,24.5,active
CHEMBL4465869,Nc1cc(C(F)(F)F)c(-c2cc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)nc(N3CCOCC3)n2)cn1,15.49,active
CHEMBL4458937,COc1cc(O)c(Cl)c(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(cc(O)c(Cl)c1O)C3(C)C,8840.0,intermediate
CHEMBL4525998,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3ccc4[nH]ccc4c3)nc(N3CCOCC3)n2)CC1,0.6918,active
CHEMBL4453336,COc1cc(O)c(Cl)c(C)c1-c1cc(O)c(Cl)c2cc3c(c(O)c12)C(=O)c1c(O)c(Cl)c(O)c(Cl)c1C3(C)C,5880.0,intermediate
CHEMBL3913623,NC(Cc1ccccc1)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,33.0,active
CHEMBL4748390,N#Cc1ccc(N2CCN(CCCc3cc4c(N)cc(F)cc4c(=O)[nH]3)CC2)cc1,0.6,active
CHEMBL4202988,Cc1cc(-c2nnc(-c3ccccc3)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1,277.0,active
CHEMBL4859306,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3ccc(N)nc3)nc12,1.9,active
CHEMBL3653091,COCCOc1cc(CN(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,180.0,active
CHEMBL4536612,CC(C)(OCCO)c1ccc(-c2nc3ccc(F)cc3c(=O)[nH]2)cc1,2300.0,intermediate
CHEMBL4585900,CC(C)(O)c1ccc(-c2nc3ccc(F)cc3c(=O)[nH]2)nc1,2500.0,intermediate
CHEMBL4444673,CN1CCC(c2ccc(-c3nc4c(F)cc(F)cc4c(=O)[nH]3)cc2)CC1,3700.0,intermediate
CHEMBL3944854,O=C(CN1CCC(C(=O)c2ccc(OCC3CCC3)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,2050.0,intermediate
CHEMBL3644589,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(c3ccncc3)CC1)N2,15.0,active
CHEMBL3644605,CC(C)(C)c1ccc(S(=O)(=O)N2CCN(CC3=Nc4cccc5c(=O)[nH]nc(c45)N3)CC2)cc1,13.0,active
CHEMBL3644614,Cc1ccc(S(=O)(=O)NCC2=Nc3cccc4c(=O)[nH]nc(c34)N2)cc1,171.0,active
CHEMBL3644616,O=C(NCC1=Nc2cccc3c(=O)[nH]nc(c23)N1)c1ccc([N+](=O)[O-])cc1,10.0,active
CHEMBL3644771,CCN(CC)CCN(CC)Cc1ccc2c(c1)-c1n[nH]c(=O)c3cccc(c13)O2,500.0,active
CHEMBL4285227,NC(=O)c1cc(F)cc2[nH]c(C3=NC4CCNCC4S3)nc12,37.0,active
CHEMBL1233300,O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1,27000.0,inactive
CHEMBL3606001,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccc(Br)cc3)CC1)C2,6000.0,intermediate
CHEMBL3606006,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccncc3)CC1)C2,5400.0,intermediate
CHEMBL3606023,NC(=O)c1cc(Cl)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,500.0,active
CHEMBL4847485,O=C(c1cccc(C(F)(F)F)c1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,41.9,active
CHEMBL4637848,Nc1cc(F)ccc1NC(=O)C1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,2.58,active
CHEMBL3735519,O=C(COc1ccc(I)cc1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,3.0,active
CHEMBL3649723,COCCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,1520.0,intermediate
CHEMBL3927445,CN(C)CCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,27.0,active
CHEMBL4075239,CC(C)(C)c1ccc(Cn2cc(C=C3SC(=O)NC3=O)c3ccccc32)cc1,820.0,active
CHEMBL4473832,COc1cc(O)c(Cl)c(C)c1-c1cc(O)c(Br)c2cc3c(c(O)c12)C(=O)c1c(O)cc(O)cc1C3(C)C,4590.0,intermediate
CHEMBL3649740,O=c1[nH]c2cc(OCCN3CCCCC3)ccc2c2c1CCCN2,3540.0,intermediate
CHEMBL3649747,CCN(CC)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,220.0,active
CHEMBL3649768,O=c1[nH]c2cc(Cn3ccnc3)ccc2c2c1CCCN2,540.0,active
CHEMBL3639486,COc1cc(CN2CCSCC2)cc2[nH]c(=O)c3c(c12)NCCC3,90.0,active
CHEMBL3653092,COCCOc1cc(CN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,610.0,active
CHEMBL4545981,O=C1NCCn2c(-c3ccc(CN4CCCC4)cc3)nc3cncc1c32,20.0,active
CHEMBL4454690,CC(C)NCc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1,58.0,active
CHEMBL4522170,O=C1NCCn2c(-c3ccc(N4CCNCC4)cc3)nc3cncc1c32,20.0,active
CHEMBL4463611,CC(C)N1CCC(c2nc3cncc4c3n2CCNC4=O)CC1,92.0,active
CHEMBL4779263,NC(=O)c1cc(Cl)c2ccc(-c3ccc(CN4CCNCC4)cc3)nn12,626.68,active
CHEMBL4750148,COC1CCN(C(=O)c2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2)C1,361.84,active
CHEMBL3976129,NCCOc1c(-c2ccc(Oc3ccccc3)cc2)[nH]c(=O)c2cc(F)ccc12,230.0,active
CHEMBL2414042,Nc1cccc2c(=O)[nH]c(-c3ccc(C(F)(F)F)cc3)cc12,330.0,active
CHEMBL4745626,CCN(CC)Cc1ccc(-c2ccc3c(Cl)cc(C(N)=O)n3n2)cc1,433.5,active
CHEMBL3939501,O=c1[nH]nc2c3c(cccc13)NC1=C2CCCCCC1,5.9,active
CHEMBL3977473,O=c1[nH]nc2c3c(c(Cl)ccc13)NC1=C2CCCCC1,52.5,active
CHEMBL3893271,CC1(C)C(C(=O)N2CCC3=C(C2)Nc2cccc4c(=O)[nH]nc3c24)C1(C)C,8.0,active
CHEMBL3805627,Cc1ccc2c(=O)[nH]c(CCCC(=O)N3CCC(Oc4ccc(C#N)cc4)CC3)nn12,120.0,active
CHEMBL3806049,CC(C)n1cc(C(=O)C2CCN(C(=O)CCCc3nc4c(ccn4C)c(=O)[nH]3)CC2)cn1,1800.0,intermediate
CHEMBL4162368,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(CCN(C(=O)C3CC3)CC2)C1,224.9,active
CHEMBL4161636,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC2(CCC2)C1,33.9,active
CHEMBL3902201,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(Cc2ccccc2)c2nnc(C(F)(F)F)n21,310.0,active
CHEMBL4173312,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(CCNC2)C1,1118.0,intermediate
CHEMBL4169555,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC2(COC2)C1,24.9,active
CHEMBL4068890,CC(C)(C)OC(=O)N1CCC(C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)cnc2Cl)C1,232.0,active
CHEMBL3317913,O=C(c1csc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)c2cccs2)CC1,10.84,active
CHEMBL3317899,CC(=O)N1CCN(C(=O)c2csc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,123.6,active
CHEMBL4863900,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCC(c4ccccc4)CC3)c(O)cc(O)c12,71.9,active
CHEMBL4875472,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CC=C(c4ccccc4)CC3)c(O)cc(O)c12,139.5,active
CHEMBL3644569,O=c1[nH]nc2c3c(cccc13)N=C(CNCc1cccc(C(F)(F)F)c1)N2,21.0,active
CHEMBL3644584,CC(=O)N1CCCN(CC2=Nc3cccc4c(=O)[nH]nc(c34)N2)CC1,49.0,active
CHEMBL4210202,COc1ccc(Cl)cc1C=Cc1nnc(-c2cc(C)cc3c(=O)c4ccccc4c(=O)[nH]c23)o1,1191.0,intermediate
CHEMBL3099681,O=c1[nH]c(-c2ccc(Cl)cc2)nc2c(O)cccc12,645.0,active
CHEMBL4557319,O=C(NO)c1cccc(NC(=O)c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)c1,3200.0,intermediate
CHEMBL3617770,CC(C)NCc1ccc(-c2[nH]c3cccc4c3c2C(=O)NNC4=O)cc1,11292.0,inactive
CHEMBL3952089,O=c1[nH]nc2c3c(cccc13)NC1=C2CCCC1,6.1,active
CHEMBL5269897,CC(C)(O)c1ccc(-c2cn3cc(F)cc3c(=O)[nH]2)cc1,450.0,active
CHEMBL3701697,CC1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,27.0,active
CHEMBL5089076,CCOc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1Nc1ncc2c(n1)N(C1CCCC1)C(CC)C(=O)N2C,306.0,active
CHEMBL5094051,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(C)c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,236.0,active
CHEMBL3105418,NS(=O)(=O)Nc1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,410.0,active
CHEMBL3105403,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2ccc[nH]2)CC1,29.5,active
CHEMBL3527000,O=c1[nH]nc2c3c(cccc13)Oc1ccc(CN3CCC(O)CC3)cc1-2,40.0,active
CHEMBL4454894,CC(C)(O)c1ccc(-c2nc3c(F)ccc(F)c3c(=O)[nH]2)cc1,1300.0,intermediate
CHEMBL4567515,Cc1cc(F)cc2c(=O)[nH]c(-c3ccc(C4CCNCC4)cc3)nc12,390.0,active
CHEMBL4475367,CC(C)(O)c1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1,910.0,active
CHEMBL3976456,Cc1ccc2c(=O)[nH]nc3c2c1NC1=C3CCCC1,70.7,active
CHEMBL4096060,O=C(C=Cc1ccc(CCNC(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)cc1)NO,68.15,active
CHEMBL4783227,O=C(CCCCCCCCCCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1)NCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,2.3,active
CHEMBL5197824,Cc1cnc(N2CCN(Cc3ccc4c(c3)[nH]c(=O)c3cccnc34)CC2)n1C,30.0,active
CHEMBL3617774,CCCCNCc1ccc(-c2[nH]c3cc(F)cc4c3c2C(=O)NNC4=O)cc1,2.416,active
CHEMBL3617771,CCCCNCc1ccc(-c2[nH]c3cccc4c3c2C(=O)NNC4=O)cc1,249.7,active
CHEMBL4584689,Cc1cc(F)cc2c(=O)[nH]c(-c3ccc(N4CCN(C)CC4)cc3)nc12,120.0,active
CHEMBL3663659,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(Cc2ccco2)CC1,1300.0,intermediate
CHEMBL3649777,COc1cc(CN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,230.0,active
CHEMBL4294222,CC1Cc2cc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)sc2CN1,16.0,active
CHEMBL4293136,CCCCC1NCCc2cc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)sc21,130.0,active
CHEMBL4280264,NC(=O)c1cc(Cl)cc2[nH]c(-c3cc4c(s3)CNCC4)nc12,51.0,active
CHEMBL3649739,CN(C)CCOc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,1620.0,intermediate
CHEMBL3649754,O=c1[nH]c2cc(CN3CCOCC3)ccc2c2c1CCCN2,620.0,active
CHEMBL4176757,CC(C)(C)OC(=O)N1CC2(C1)CN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)C2,551.6,active
CHEMBL4165908,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(C2CCCC2)CC1,2.6,active
CHEMBL4164827,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(Cc2ccccc2)CC1,96.8,active
CHEMBL4172377,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ccccc2F)CC1,55.8,active
CHEMBL4211118,O=C(NCc1nnc(-c2cccc3c(=O)c4ccccc4c(=O)[nH]c23)o1)c1ccccc1Cl,745.0,active
CHEMBL4209030,COc1ccc(Cl)cc1C=Cc1nnc(-c2cccc3c(=O)c4ccccc4c(=O)[nH]c23)o1,1263.0,intermediate
CHEMBL4214945,COc1ccc(Br)cc1C=Cc1nnc(-c2cccc3c(=O)c4ccccc4c(=O)[nH]c23)o1,47.0,active
CHEMBL3589258,Cc1ccc(-c2cc3cnccc3c(=O)[nH]2)cc1,43000.0,inactive
CHEMBL5184668,CCOC(=O)Nc1nc2ccc(-c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)cc2[nH]1,5.0,active
CHEMBL5181678,CC1CCCC2(C)CC3OC(=O)C(CN4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)C3C=C12,136.0,active
CHEMBL5190670,CC1CCCC2(C)CC3OC(=O)C(CN(C)CCC(=O)N4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)C3C=C12,43.9,active
CHEMBL4741921,N#Cc1ccc(N2CCN(C3C=C(c4cc5c(N)cccc5c(=O)[nH]4)CC3)CC2)cc1,2.5,active
CHEMBL4205841,COc1c(Br)cc(Br)cc1C=Cc1nnc(-c2cc(C)cc3c(=O)c4ccccc4c(=O)[nH]c23)o1,939.0,active
CHEMBL4213951,COc1ccc(F)cc1C=Cc1nnc(-c2cccc3c(=O)c4ccccc4c(=O)[nH]c23)o1,951.0,active
CHEMBL4213424,COc1c(Br)cc(Br)cc1C=Cc1nnc(-c2cccc3c(=O)c4ccccc4c(=O)[nH]c23)o1,25.0,active
CHEMBL4575720,CC(O)CSc1nnc(-c2cc3ccccc3[nH]2)n1-c1ccccc1,330.0,active
CHEMBL2414051,CCc1cc2c(N)cccc2c(=O)[nH]1,490.0,active
CHEMBL5289848,Cc1ncc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)cn12,23000.0,inactive
CHEMBL5274873,Cc1ccc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)nn12,950.0,active
CHEMBL5280167,CC(C)(O)c1ccc(-c2cn3cc(Cl)cc3c(=O)[nH]2)cc1,630.0,active
CHEMBL5276381,CC(C)(O)c1ccc(-c2cn3c(F)ccc3c(=O)[nH]2)cc1,2000.0,intermediate
CHEMBL5186485,O=C1CCC(N2C(=O)c3cccc(NC(=O)CNCCCCCCCCCCC(=O)N4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)c3C2=O)C(=O)N1,2.95,active
CHEMBL3422684,Nc1ccc(C2=Nc3cccc4c(=O)[nH]nc(c34)N2)cc1,244.0,active
CHEMBL3422683,O=c1[nH]nc2c3c(cccc13)N=C(c1ccc3c(c1)OCO3)N2,91.4,active
CHEMBL4848908,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3cccc4[nH]ccc34)nc12,140.0,active
CHEMBL4450725,Cc1cc(F)cc2c(=O)[nH]c(-c3ccc(C4CCN(C)CC4)cc3)nc12,620.0,active
CHEMBL4214589,O=c1[nH]c2c(-c3nnc(COc4ccccc4)o3)cccc2c(=O)c2ccccc12,99.0,active
CHEMBL3983341,O=c1[nH]nc2c3c(cccc13)NC1=C2c2ccccc2CC1,54.6,active
CHEMBL3978225,O=c1[nH]nc2c3c(cccc13)NC1=C2CCNC1,7.6,active
CHEMBL3913432,CC(C)(NC(=O)OCc1ccccc1)C(=O)N1CCC2=C(C1)Nc1cccc3c(=O)[nH]nc2c13,23.0,active
CHEMBL3289109,Cc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1,424.0,active
CHEMBL3827440,O=c1[nH]c(-c2ccc(Br)cc2)nc2c(O)cccc12,130.0,active
CHEMBL126167,Nc1ccc(-c2nc(O)c3cccc(O)c3n2)cc1,289.0,active
CHEMBL4851402,CNC(=O)c1ccc(N2CCN(Cc3cc4[nH]c(=O)c(CCF)cc4cn3)CC2)cn1,2.0,active
CHEMBL4776507,N#Cc1ccc(N2CCN(C3C=C(c4cc5c(N)cc(F)cc5c(=O)[nH]4)CC3)CC2)c(F)c1,5.6,active
CHEMBL5195580,CCc1cc2ccc(CN3CCN(c4cnc(C(=O)NC)cn4)CC3)cc2[nH]c1=O,29.0,active
CHEMBL3649771,CCN(CC)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3C,1190.0,intermediate
CHEMBL3649800,COc1cc(CN(C)N2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,900.0,active
CHEMBL4756008,NC(=O)c1cc(Cl)c2ccc(-c3ccc(CN4CCCC4)cc3)nn12,432.39,active
CHEMBL4746131,CN(C)C1CCN(Cc2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2)CC1,818.27,active
CHEMBL4746094,CC(C)N1CCN(Cc2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2)CC1,368.98,active
CHEMBL4786867,COC1CCN(C(=O)c2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2)CC1,3512.86,intermediate
CHEMBL4785312,NC(=O)c1cc(Cl)c2ccc(-c3ccc(C(=O)N4CCNCC4)cc3)nn12,340.29,active
