chembl_id,smiles,standard_value,bioactivity,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL245538,CNc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,54.0,active,388.4520000000001,3.858600000000002,3.0,5.0
CHEMBL3943929,CC1c2nnc(C(F)(F)F)n2CCN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,35.52,active,486.42900000000014,3.4803000000000015,1.0,6.0
CHEMBL3960883,COC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,83.97,active,502.4280000000001,3.064300000000001,1.0,7.0
CHEMBL2440671,O=C1NC2Cc3ccccc3CN2c2ccccc21,1920.0,intermediate,250.301,2.3188000000000004,1.0,2.0
CHEMBL4160677,N#Cc1ccc(N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)cc(F)c3F)CC2)cc1,5.4,active,485.4940000000002,3.6261800000000024,1.0,5.0
CHEMBL4171279,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,0.4,active,505.48100000000034,3.6627000000000027,1.0,6.0
CHEMBL3291322,Cn1c(C(=O)NCCCN2CCOCC2)cc2[nH]c(=O)c3ccccc3c21,100.0,active,368.43700000000007,1.4719000000000007,2.0,5.0
CHEMBL3291334,Cc1c(C(=O)NCCN2CCN(C)CC2)sc2c1[nH]c(=O)c1ccccc12,284.0,active,384.50500000000005,2.0284199999999997,2.0,5.0
CHEMBL1091710,O=c1[nH]c2ccc(O)cc2c2c1CSCC2,99.0,active,233.29199999999992,2.023,2.0,3.0
CHEMBL4080365,CCC(CC)N1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,302.0,active,357.4580000000001,2.044599999999999,3.0,4.0
CHEMBL4073487,CC(C)(C)OC(=O)NC1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,968.0,active,387.4400000000001,1.7910999999999997,3.0,5.0
CHEMBL1935269,O=C(CCC(=O)N1CCNCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,15.0,active,444.4910000000003,2.0881,3.0,5.0
CHEMBL4159240,CC(C)(C)OC(=O)N1CCC2(CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)C2)C1,4397.0,intermediate,506.57800000000026,4.126100000000004,1.0,5.0
CHEMBL4160558,Cc1cccc2c(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)c3ccccc3nc12,140.0,active,443.5100000000001,6.082220000000004,3.0,4.0
CHEMBL4170803,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ccc(Cl)cc2)CC1,103.0,active,494.9290000000003,4.407900000000003,1.0,4.0
CHEMBL4082114,CC(C)(C)OC(=O)N1CCC(C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2Cl)C1,6.2,active,498.9670000000002,3.5870000000000015,2.0,6.0
CHEMBL4099732,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)C1CCN(CC(F)(F)F)C1,467.0,active,465.4070000000002,2.0948999999999995,2.0,6.0
CHEMBL3644768,COCCN1CCN(Cc2ccc3c(c2)-c2n[nH]c(=O)c4cccc(c24)O3)CC1,20.0,active,392.45900000000023,2.4598000000000004,1.0,6.0
CHEMBL3644774,CC(C)N(Cc1ccc2c(c1)-c1n[nH]c(=O)c3cccc(c13)O2)C(C)C,300.0,active,349.43400000000014,4.314600000000003,1.0,4.0
CHEMBL3092521,CCC(CO)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,3100.0,intermediate,289.335,0.7427999999999997,3.0,4.0
CHEMBL4170845,CC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,7.1,active,426.4230000000002,2.0963999999999996,1.0,4.0
CHEMBL4090232,CC(C)(C)OC(=O)N1CCC(NC2CCN(C(=O)c3nc4c(C(N)=O)cccc4[nH]3)CC2)CC1,250.0,active,470.5740000000003,2.2555000000000014,3.0,6.0
CHEMBL4089394,NC(=O)c1cccc2[nH]c(C(=O)N3CCNC(=O)C3)nc12,29.0,active,287.279,-0.7661999999999993,3.0,4.0
CHEMBL46137,O=S(=O)(O)c1ccc2c(c1)nc(O)c1cc(F)ccc12,10.0,active,293.275,2.479400000000001,2.0,4.0
CHEMBL296750,Cc1cccc2c(O)nc3cc(F)ccc3c12,92.0,active,227.238,3.541120000000001,1.0,2.0
CHEMBL587486,N#Cc1c(-c2ccccc2)cn2c1[nH]c(=O)c1ccccc12,9570.0,intermediate,285.306,3.3194800000000004,1.0,3.0
CHEMBL604293,Cc1c(Cc2ccc(F)c(C(=O)N3CCC4(CCN4)CC3)c2)n[nH]c(=O)c1C,4.6,active,384.4550000000001,2.08474,2.0,4.0
CHEMBL1171297,CCN1CCC(c2nn(C)c3[nH]c(=O)c4ccccc4c23)CC1,25.0,active,310.4010000000001,2.6141000000000005,1.0,4.0
CHEMBL563634,O=C1NCCc2c1ccc1[nH]cc(CCNC(=O)C3CCN(c4ncccn4)CC3)c21,120.0,active,418.5010000000002,1.8191000000000002,3.0,5.0
CHEMBL562331,CN1CCC(C(=O)NCCc2c[nH]c3ccc4c(c23)CCNC4=O)C1,53.0,active,340.42700000000013,1.0641999999999996,3.0,3.0
CHEMBL481867,NC(=O)c1ccccc1OCCc1cccc(C(=O)N2CCN(C(=O)C3CCCC3)CC2)c1,200.0,active,449.55100000000033,2.8816000000000015,1.0,4.0
CHEMBL481881,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)C2CCCC2)CC1,8.0,active,444.5350000000004,2.988500000000001,1.0,4.0
CHEMBL494721,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)N2CCOCC2)CC1,6.0,active,479.51200000000046,1.863,1.0,5.0
CHEMBL521809,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ncccn2)CC1,2.0,active,426.48000000000025,2.2663,1.0,6.0
CHEMBL523887,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCN(CCO)CC1,7.0,active,424.47600000000034,1.7932,2.0,5.0
CHEMBL436298,O=C1C2CC2C(=O)N1c1cc(Cc2nnc(O)c3ccccc23)ccc1F,5.0,active,363.34800000000007,2.5746,1.0,5.0
CHEMBL202294,CC(C)CNC(=O)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,16.0,active,446.5510000000002,3.550600000000002,2.0,5.0
CHEMBL383070,COc1cccc(CCC(=O)N2CCCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC2)c1,8.0,active,524.6210000000003,4.242100000000003,1.0,6.0
CHEMBL3984540,NCCOc1c(-c2ccc(F)cc2)[nH]c(=O)c2cc(F)ccc12,60.0,active,316.307,2.8108000000000004,2.0,3.0
CHEMBL187062,CCc1cccc2c(O)nc(CCCN3CC=C(c4ccccc4)CC3)nc12,66.0,active,373.50000000000006,4.619700000000004,1.0,4.0
CHEMBL599802,CNC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c(C)c3C)ccc2F)CC1,3.7,active,443.5230000000002,1.399040000000001,2.0,5.0
CHEMBL592487,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(Cc5ccc(F)cc5)CCCN4)CC3)c2)n[nH]c(=O)c1C,4.2,active,549.6220000000002,2.9050400000000005,2.0,5.0
CHEMBL3606016,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccc4[nH]ccc4c3)CC1)C2,100.0,active,388.4710000000001,2.8872000000000018,2.0,3.0
CHEMBL107935,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(Oc2ccccc2)cc1,30.0,active,465.5310000000002,2.5074000000000005,2.0,7.0
CHEMBL605284,CCC(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,3.2,active,479.3390000000002,3.3587000000000016,1.0,4.0
CHEMBL590327,CN(C)C1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,2.6,active,465.35600000000017,3.8305000000000025,1.0,4.0
CHEMBL604547,NC1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,7.1,active,437.3020000000001,3.2276000000000007,2.0,4.0
CHEMBL610164,Cc1cc2c(=O)[nH]cc(Cc3ccc(F)c(C(=O)N4CCCNCC4)c3)n2c1,1.6,active,382.4390000000002,2.10142,2.0,4.0
CHEMBL3317897,O=C(c1csc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)C2CC2)CC1,104.9,active,422.51000000000033,2.2698,1.0,5.0
CHEMBL3092518,CC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccc(-n2ccnc2)cc1,450.0,active,387.4430000000001,2.918800000000002,2.0,5.0
CHEMBL3113568,O=C1NCCn2c(-c3ccc(OCCF)cc3)nc3cccc1c32,6.3,active,325.3430000000001,2.795000000000001,1.0,4.0
CHEMBL3764995,Cn1cnnc1C1c2n[nH]c(=O)c3cccc(c23)NC1c1ccccc1,2.76,active,344.37800000000004,2.3503,2.0,6.0
CHEMBL1091454,CCCCCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,45.0,active,386.56100000000026,4.350800000000003,1.0,4.0
CHEMBL1090020,O=c1[nH]c2ccc(OC3CCN(CCc4ccccc4)CC3)cc2c2c1CSCC2,38.0,active,420.57800000000026,4.403300000000004,1.0,4.0
CHEMBL480452,CCOc1ccc(-c2csc(N=Cc3c[nH]c4ccccc34)n2)c(OCC)c1,240.0,active,391.49600000000015,5.839400000000006,1.0,5.0
CHEMBL482012,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1,753.0,active,281.34000000000003,3.4574000000000016,1.0,4.0
CHEMBL1767056,O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccc([N+](=O)[O-])cc1,3000.0,intermediate,309.28100000000006,2.688600000000001,2.0,4.0
CHEMBL1767067,NC(=O)c1cccc2nc(-c3ccc(Cl)cc3)cnc12,30.0,active,283.718,3.049100000000001,1.0,3.0
CHEMBL594215,O=c1[nH]c2c(nc3ncccn32)c2ccccc12,5780.0,intermediate,236.23400000000004,1.724,1.0,4.0
CHEMBL2407982,Cc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3Cl)CC2)cc2c1OC(C)C(=O)N2,76.0,active,468.98500000000024,3.582220000000002,2.0,5.0
CHEMBL108968,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(OC(=O)c2ccccc2)cc1,30.0,active,493.5410000000002,1.9342999999999997,2.0,8.0
CHEMBL3394711,COc1cc2c(c(OC)c1)C1CCC(=O)N1CC2,1371.4,intermediate,247.29399999999995,1.9234,0.0,3.0
CHEMBL363363,Nc1ccc2c(c1)-c1nc(O)c3ccccc3c1C2,300.0,active,248.285,3.0938000000000008,2.0,3.0
CHEMBL204533,O=C(c1cccc(Cc2nnc(O)c3ccccc23)c1)N1CCCN(CC2CC2)CC1,14.0,active,416.5250000000004,3.4841000000000024,1.0,5.0
CHEMBL543394,Oc1nc2ccc(N3CCC(N4CCCC4)CC3)nc2c2ccccc12,75.0,active,348.45,3.553200000000002,1.0,5.0
CHEMBL110178,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ccncc2)CC1,40.0,active,458.54400000000027,-0.42399999999999793,2.0,8.0
CHEMBL322957,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1cccc(Br)c1,70.0,active,452.3300000000001,1.4776000000000002,2.0,6.0
CHEMBL202262,O=C(c1cccc(Cc2nnc(O)c3ccccc23)c1)N1CCC(C(=O)N2CCCCC2)CC1,15.0,active,458.56200000000047,3.7909000000000024,1.0,5.0
CHEMBL2407986,CNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)c(C)c1,36.0,active,438.5280000000002,2.40482,2.0,6.0
CHEMBL3606018,NC(=O)c1cccc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,150.0,active,377.4350000000002,2.7836000000000016,1.0,3.0
CHEMBL3606005,CN(C)c1ccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1,6600.0,intermediate,392.5030000000002,2.4719000000000007,1.0,4.0
CHEMBL3593804,CC(=O)Nc1ccccc1COc1ccc(-c2ccc(-c3nc4c(C(=O)O)cc(C)cc4[nH]3)cc2)cc1,10630.0,inactive,491.5470000000002,6.4409200000000055,3.0,4.0
CHEMBL3593813,NC(=O)c1cccc2[nH]c(-c3ccc(-c4cncc(C(=O)N5CCCC5)c4)cc3)nc12,29.0,active,411.46500000000026,3.626800000000002,2.0,4.0
CHEMBL3593986,CC(=O)Nc1ccc(-c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)cc1,16000.0,inactive,370.412,3.954200000000002,3.0,3.0
CHEMBL3593987,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccc(C(=O)N5CCCC5)cc4)cc3)nc12,310.0,active,410.4770000000002,4.2318000000000024,2.0,3.0
CHEMBL3593989,CC(=O)Nc1ccc(-c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)cn1,49.0,active,371.4,3.3492000000000006,3.0,4.0
CHEMBL323384,CC(C)(C)OC(=O)N1CC2CC1CN2c1ccc2nc(O)c3ccccc3c2n1,774.0,active,392.4590000000001,3.686600000000003,1.0,6.0
CHEMBL110729,O=C(CCn1c2c(c(=O)[nH]c1=O)CC=CCC2)NCC(=O)N1CCN(c2ncccn2)CC1,900.0,active,453.50300000000027,-0.7733999999999974,2.0,8.0
CHEMBL205135,CC(C)(C)OC(=O)NCCCCC(NC(=O)OC(C)(C)C)C(=O)NCc1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,670.0,active,619.763,5.257700000000004,5.0,6.0
CHEMBL1935263,CCN(CC)C(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,12.0,active,431.4920000000003,3.524700000000002,2.0,4.0
CHEMBL2322615,O=C(NC1CNC(=O)c2ccccc21)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,145750.0,inactive,424.4600000000002,2.7284000000000006,3.0,4.0
CHEMBL3290464,NC(=O)c1cc(F)cc2c1OCC2,2120.0,intermediate,181.16599999999994,0.8595,1.0,2.0
CHEMBL3290483,NC(=O)c1cccc2c1OC(=Cc1ccc(OCCN3CCOCC3)cc1)C2=O,2070.0,intermediate,394.4270000000002,2.1127000000000002,1.0,6.0
CHEMBL539986,CC(C)Cc1cc2[nH]c(=O)c3ccccc3n2n1,400.0,active,241.294,2.3743000000000007,1.0,3.0
CHEMBL557913,CN(C)CCN(C)C(=O)c1ccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)cc1,1300.0,intermediate,389.4590000000001,2.476400000000001,1.0,5.0
CHEMBL131820,COc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,60.0,active,267.288,2.3373999999999997,2.0,3.0
CHEMBL446861,Cc1nn(C)c2[nH]c(=O)c3c(c12)CSC3,92.7,active,221.28499999999997,1.3168199999999999,1.0,4.0
CHEMBL364752,CN(C)CC(=O)Nc1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,107.0,active,333.391,3.011700000000001,2.0,4.0
CHEMBL2407988,COc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3C)CC2)cc2c1OC(C)C(=O)N2,147.0,active,464.5660000000004,2.9374200000000013,2.0,6.0
CHEMBL364763,Oc1nc(CCCN2CCc3c([nH]c4ccccc34)C2)nc2ccccc12,74.0,active,358.4450000000001,3.8076000000000025,2.0,4.0
CHEMBL3290489,NC(=O)c1cccc2c1OC(=Cc1ccc(OCCN3CCN(c4ccc(F)cc4)CC3)cc1)C2=O,445.0,active,487.53100000000023,3.741800000000003,1.0,6.0
CHEMBL3644777,O=c1[nH]nc2c3c(cccc13)Oc1ccc(CN3CCC4(CC3)OCCO4)cc1-2,100.0,active,391.42700000000025,3.0347000000000017,1.0,6.0
CHEMBL3644779,O=c1[nH]nc2c3c(cccc13)Oc1ccc(CN3CC(O)C3)cc1-2,30.0,active,321.336,1.8722999999999996,2.0,5.0
CHEMBL400299,O=c1[nH]c(C2CCCC(N3CC=C(c4ccccc4)CC3)C2)nc2ccccc12,1800.0,intermediate,385.5110000000002,4.738600000000004,1.0,3.0
CHEMBL594759,Nc1cccc2c1CCNC2=O,410.0,active,162.192,0.5547,2.0,2.0
CHEMBL596168,O=C1NCC2c3c(cccc31)CCN2C(=O)c1ccccc1,4.0,active,292.33799999999997,2.1696,1.0,2.0
CHEMBL594599,O=C1NCC2c3c(cccc31)CCN2S(=O)(=O)Cc1ccccc1,83.0,active,342.42,1.8592,1.0,3.0
CHEMBL594976,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccc(Cl)cc1,5.0,active,340.80999999999995,2.751900000000001,1.0,2.0
CHEMBL611621,N#Cc1ccc(CC(=O)N2CCc3cccc4c3C2CNC4=O)cc1,9.0,active,331.37500000000006,1.97018,1.0,3.0
CHEMBL593593,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccncc1,10.0,active,307.35299999999995,1.4935,1.0,3.0
CHEMBL4082728,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)C1CCN(Cc2ccncc2)C1,62.0,active,474.49600000000027,2.1277999999999997,2.0,7.0
CHEMBL595230,CN1CCCC(C(=O)Nc2ccc(-n3cc4cc(F)cc(C(N)=O)c4n3)cc2F)C1,12.0,active,413.4280000000002,2.682900000000001,2.0,5.0
CHEMBL595680,CN(C)C(=O)CCC(=O)N1CCc2cccc3c2C1CNC3=O,9.0,active,315.37300000000005,0.7241999999999991,1.0,3.0
CHEMBL3701698,CC1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,162.0,active,355.48200000000026,3.099400000000002,1.0,3.0
CHEMBL449635,COc1ccc(C(N)=O)cc1,57000.0,inactive,151.16500000000002,0.7941000000000001,1.0,2.0
CHEMBL1813881,O=C(Nc1ccc(Oc2ccc3ccccc3c2)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,120000.0,inactive,458.7280000000002,7.550200000000004,2.0,3.0
CHEMBL1814050,O=C(Nc1ccccc1Cl)c1cc(Cl)cc(Cl)c1O,500000.0,inactive,316.571,4.604700000000002,2.0,2.0
CHEMBL560256,COc1ccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)c(OC)c1,200.0,active,321.33600000000007,2.8600000000000003,1.0,5.0
CHEMBL4459573,CC(C)(C)NCc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1,75.0,active,349.4380000000001,2.729800000000001,2.0,5.0
CHEMBL4461392,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)n2)CC1,0.4365,active,646.6869999999998,3.1803000000000017,2.0,10.0
CHEMBL2323539,COc1ccc(N2CCN(C(=O)CNC(=O)CN3CCc4cccc5c4C3CNC5=O)CC2)cc1,300.0,active,477.56500000000034,0.8028000000000022,2.0,6.0
CHEMBL201981,CCC(C)CN(C)C(=O)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,9.0,active,474.60500000000025,4.282900000000004,1.0,5.0
CHEMBL84371,O=C(CCN1CCC(N2CCCC2)CC1)N1CCc2nc(O)c3cc(F)ccc3c2C1,32.0,active,426.5360000000001,2.914500000000001,1.0,5.0
CHEMBL4100391,NC(=O)c1cccc2[nH]c(C(=O)NC3CCN(CC(F)(F)F)CC3)nc12,34.0,active,369.34700000000004,1.4183000000000001,3.0,4.0
CHEMBL4167934,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2cccc(Cl)c2)CC1,4.2,active,494.9290000000003,4.407900000000003,1.0,4.0
CHEMBL4208996,Cc1cc(-c2nnc(-c3ccccc3Cl)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1,51.0,active,415.8360000000002,4.720320000000003,1.0,5.0
CHEMBL4215482,Cc1cc(-c2nnc(C=Cc3ccccc3)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1,446.0,active,407.4290000000002,4.570320000000003,1.0,5.0
CHEMBL3113566,C#CCOc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,25.8,active,291.30999999999995,2.3407999999999998,2.0,3.0
CHEMBL1935256,O=C(Cn1cncn1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,15.0,active,385.3830000000002,2.1677999999999997,2.0,6.0
CHEMBL1935261,O=C(CN1CCCC1C(=O)O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.0,active,431.4480000000003,2.4251000000000005,3.0,5.0
CHEMBL1935265,O=C(CCC(=O)N1CCCCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,10.0,active,443.5030000000003,3.668800000000002,2.0,4.0
CHEMBL1935266,O=C(CCC(=O)N1C=CC=CC=C1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,26.0,active,451.48200000000037,4.082100000000002,2.0,4.0
CHEMBL1935270,CC(C)(C)OC(=O)NCCNC(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,16.0,active,518.5700000000003,3.297200000000001,4.0,6.0
CHEMBL289198,C[N+](C)(C)CC(=O)Nc1ccc2nc(O)c3ccccc3c2c1,30.0,active,310.37700000000007,2.7383000000000006,2.0,3.0
CHEMBL2407980,CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,49.0,active,442.9470000000001,3.0496200000000018,2.0,5.0
CHEMBL108431,Oc1nc2ccc(N3CCN(CC4CC4)CC3)nc2c2ccccc12,71.0,active,334.423,3.0206000000000017,1.0,5.0
CHEMBL5182785,NC1CCN(Cc2ccc(-c3[nH]c4cc(F)cc5c4c3CCNC5=O)cc2)CC1,0.41,active,392.4780000000002,3.1830000000000007,3.0,3.0
CHEMBL5171234,O=c1c(O)c(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(OS(=O)(=O)O)cc5)oc34)c2)oc2cc(OS(=O)(=O)O)cc(O)c12,240.0,active,714.5910000000003,3.791600000000003,7.0,15.0
CHEMBL5275103,CONC1=C(C#N)Oc2[nH]c(=O)[nH]c(=O)c2C1c1cccs1,114950.0,inactive,318.314,0.5351799999999998,3.0,7.0
CHEMBL5276959,O=c1[nH]c2c(c(=O)[nH]1)C(c1cccs1)c1[nH]c(=S)n(-c3ccccc3)c(=O)c1O2,3610.0,intermediate,424.46300000000014,2.619090000000001,3.0,7.0
CHEMBL203967,O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCCN(CC2CC2)CC1,5.0,active,434.5150000000004,3.6232000000000024,1.0,5.0
CHEMBL371596,O=C(CO)Nc1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,110.0,active,306.32099999999997,2.4424,3.0,4.0
CHEMBL4850338,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4ccsc4)CC3)c(O)cc(O)c12,49.8,active,464.5430000000002,3.956100000000005,3.0,8.0
CHEMBL5190481,O=c1[nH]c(CCCN2CCN(c3ccc(F)cc3F)CC2)nc2c(Cl)cccc12,7.0,active,418.87500000000017,3.6095000000000024,1.0,4.0
CHEMBL4758319,NC(=O)c1cc(Cl)c2ccc(-c3ccc(C(=O)N4CCN(C(=O)C5CC5)CC4)cc3)nn12,443.2,active,451.9140000000003,2.4480000000000004,1.0,5.0
CHEMBL4744702,NC(=O)c1cc(Cl)c2cc(-c3cc4c(s3)CNCC4)cnn12,14.2,active,332.81600000000003,2.4608,2.0,5.0
CHEMBL4762579,CC(C)(C)C1NCCc2sc(-c3cnn4c(C(N)=O)cc(Cl)c4c3)cc21,434.19,active,388.9240000000001,4.048000000000002,2.0,5.0
CHEMBL4756907,CN1CCc2sc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2C1,156.53,active,346.84300000000013,2.803000000000001,1.0,5.0
CHEMBL4746309,N#Cc1ccc(N2CCN(C3C=C(c4cc5ncccc5c(=O)[nH]4)CC3)CC2)nc1,1.0,active,398.47000000000025,2.55778,1.0,6.0
CHEMBL4776820,N#Cc1ccc(N2CCN(C3C=C(c4cc5ncccc5c(=O)[nH]4)CC3)CC2)cc1,1.1,active,397.48200000000026,3.1627800000000015,1.0,5.0
CHEMBL1652711,O=C(O)c1ccc2c(c1)[nH]c(=O)c1ccsc12,700.0,active,245.259,2.4410000000000007,2.0,3.0
CHEMBL85733,O=C(CN1CCC(N2CCCC2)CC1)N1CCc2nc(O)c3ccccc3c2C1,185.0,active,394.51900000000006,2.3853,1.0,5.0
CHEMBL1949864,Cc1cc(C)c2nc(C)[nH]c(=O)c2c1,13210.0,inactive,188.23,1.84836,1.0,2.0
CHEMBL5197101,CCc1cc2ccc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)cc2[nH]c1=O,5.0,active,405.5020000000001,2.1673,2.0,5.0
CHEMBL289834,O=C(NCCc1ccccc1)c1ccc2c(c1)nc(O)c1cc(F)ccc12,150.0,active,360.3880000000001,4.205200000000002,2.0,3.0
CHEMBL569363,O=C1NCCc2c1ccc1[nH]cc(CCNCc3cn[nH]c3)c21,340.0,active,309.373,1.5091999999999997,4.0,3.0
CHEMBL503239,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(CC2CC2)CC1,4.0,active,420.48800000000034,2.820800000000001,1.0,4.0
CHEMBL246592,CCC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,56.0,active,444.51600000000025,3.8431000000000015,3.0,5.0
CHEMBL3105881,NC(=O)n1ccc2ccc(-c3ccccc3F)nc21,3000.0,intermediate,255.25199999999998,2.7692000000000014,1.0,3.0
CHEMBL1095606,NC(=O)c1cccc2cn(-c3ccc4c(c3)CNCC4)nc12,2.2,active,292.342,1.7700999999999998,2.0,4.0
CHEMBL4865897,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3ccc(N)cc3F)nc12,40.12,active,629.7180000000003,4.027720000000002,2.0,10.0
CHEMBL505041,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCCN(CCO)CC1,18.0,active,406.48600000000033,1.6541,2.0,5.0
CHEMBL4870960,Cc1ccc2nc3n(c2c1)CCN(C(=O)c1cc(Cc2n[nH]c(=O)c4ccccc24)ccc1F)C3,0.47,active,467.5040000000002,3.967120000000003,1.0,5.0
CHEMBL4436366,Nc1cc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)ccc1F,1.096,active,639.6670000000001,3.0253000000000014,2.0,10.0
