molecule_chembl_id,canonical_smiles,standard_type,relation,standard_value,standard_units
CHEMBL4794938,O=C(CC1c2ccccc2-c2ccccc21)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,FC,'=',0.7,
CHEMBL338790,Nc1ccc2c3c(cccc13)C(=O)NC2=O,IC50,'=',26.0,nM
CHEMBL298053,O=C([O-])c1ccc2c(c1)nc(O)c1cc(F)ccc12.[Na+],IC50,'=',21.0,nM
CHEMBL4129789,NC(=O)c1ccc(Oc2cccc(C(=O)N3CCC(c4ccc(F)cc4)CC3)c2)cc1,IC50,'>',100000.0,nM
CHEMBL82342,Oc1nc2ccncc2c2ccccc12,IC50,'=',128.0,nM
CHEMBL421605,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)c1ccc(Br)cc1,IC50,'=',80.0,nM
CHEMBL148334,O=C1NCCc2c(-c3ccc(Cn4cccc4)cc3)[nH]c3cccc1c23,Ki,'=',6.0,nM
CHEMBL133694,NC(=O)c1cccc2[nH]cnc12,Ki,'=',95.0,nM
CHEMBL107659,CN1C[C@H]2C[C@@H]1CN2c1ccc2nc(O)c3ccccc3c2n1.CS(=O)(=O)O,IC50,'=',51.0,nM
CHEMBL449084,COc1ccc(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CCCC3)cc1,IC50,'=',300.0,nM
CHEMBL335993,N#Cc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,Ki,'=',4.0,nM
CHEMBL132834,COc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)cc(OC)c1OC,Ki,'=',136.0,nM
CHEMBL4444472,CC(C)(C)OC(=O)NCCOCCOCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,FC,'=',2.43,
CHEMBL3644561,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(c3ccccc3)CC1)N2,IC50,'=',23.0,nM
CHEMBL3644567,O=c1[nH]nc2c3c(cccc13)N=C(CNCc1ccc(Cl)c(Cl)c1)N2,IC50,'=',18.0,nM
CHEMBL3644579,O=C(c1ccccc1C(F)(F)F)N1CCCN(CC2=Nc3cccc4c(=O)[nH]nc(c34)N2)CC1,IC50,'=',43.0,nM
CHEMBL488052,NC(=O)c1cccc2[nH]c(C3CCNCC3)nc12,Ki,'=',5.0,nM
CHEMBL81723,NC(=O)c1cccc2[nH]c(-c3ccccc3)nc12,EC50,'=',75.0,nM
CHEMBL451756,CN1CCC[C@H]1c1nc2c(C(N)=O)cccc2[nH]1,Ki,'=',26.0,nM
CHEMBL3593993,NC(=O)c1cc(F)cc2[nH]c(-c3ccc(-c4ccc(NC(=O)C5CC5)cc4F)cc3F)nc12,IC50,'=',84.0,nM
CHEMBL362762,Oc1nc(CCCN2CC=C(c3ccc(-c4ccccc4)cc3)CC2)nc2ccccc12,IC50,'=',34.0,nM
CHEMBL564505,CN1CCCN(C(=O)NCCc2c[nH]c3ccc4c(c23)CCNC4=O)CC1,IC50,'=',58.0,nM
CHEMBL446240,Nc1cccc2c(=O)[nH]ccc12,IC50,'=',1000.0,nM
CHEMBL250490,O=c1[nH]c(CCCN2CCC(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,IC50,'=',47.0,nM
CHEMBL251029,O=c1[nH]c(CCCN2CC=C(c3ccccc3)CC2)nc2c(Cl)cccc12,IC50,'=',26.0,nM
CHEMBL250023,O=c1[nH]c([C@H]2CC[C@H](N3CC=C(c4ccccc4)CC3)CC2)nc2ccccc12,IC50,'=',8400.0,nM
CHEMBL246185,O=c1[nH]c(C2CCC(N3CCC(c4ccccc4)CC3)C2)nc2ccccc12,IC50,'=',555.0,nM
CHEMBL246185,O=c1[nH]c(C2CCC(N3CCC(c4ccccc4)CC3)C2)nc2ccccc12,IC50,'=',435.0,nM
CHEMBL1767049,Cc1ccc(C(=O)Nc2cccc3c(=O)[nH]ccc23)cc1,IC50,'=',13400.0,nM
CHEMBL1767052,O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccc(Br)cc1,IC50,,,
CHEMBL592230,CCC1(C(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c(C)c4C)ccc3F)CC2)CCCN1,IC50,'=',3.8,nM
CHEMBL2058918,CC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',1.3,nM
CHEMBL2058928,O=C(c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F)N1CCN(c2ncccn2)CC1,Ki,'=',0.4,nM
CHEMBL2058678,Nc1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F,EC50,,,
CHEMBL2058693,CN1CCN(CCNC(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,EC50,'=',290.0,nM
CHEMBL480428,N#Cc1ccc(-c2cnc3c(C(N)=O)cccc3c2)cc1,IC50,'=',27000.0,nM
CHEMBL611975,CN1Cc2cccc(C(N)=O)c2C1=O,Ki,'=',123.0,nM
CHEMBL598088,NC(=O)c1cccc2c1C(=O)N(CC1CCNCC1)C2,Ki,'=',384.0,nM
CHEMBL598088,NC(=O)c1cccc2c1C(=O)N(CC1CCNCC1)C2,EC50,,,
CHEMBL607848,NC(=O)c1cccc2c1C(=O)N(c1ccc(C3CCNCC3)cc1)C2,EC50,'=',120.0,nM
CHEMBL596926,NC(=O)c1cccc2c1C(=O)N(c1cccc(C3CCNCC3)c1)C2,EC50,,,
CHEMBL589751,NC(=O)c1cccc2c1C(=O)N(Cc1cccnc1)C2,Ki,'>',9500.0,nM
CHEMBL606029,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC2(CCCN2)CC1,IC50,'=',2.5,nM
CHEMBL562117,COc1cc(-c2cc3[nH]c(=O)c4ccccc4n3n2)cc(OC)c1OC,IC50,'=',30.0,nM
CHEMBL3606024,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(Cl)(Cl)CC3)CC1)C2,IC50,'=',90.0,nM
CHEMBL107601,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ncccn2)CC1,IC50,'=',20.0,nM
CHEMBL3606018,NC(=O)c1cccc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,Kd,'=',15.7,nM
CHEMBL3427055,O=C(O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,IC50,'=',3.8,nM
CHEMBL363307,Cc1nc(O)c2c(Cl)cccc2n1,IC50,'=',1200.0,nM
CHEMBL45245,O=c1[nH]c2ccccc2c2ccccc12,IC50,'=',350.0,nM
CHEMBL3764811,CN(C)Cc1ccc(C2Nc3cccc4c(=O)[nH]nc(c34)C2c2ccc(CN(C)C)cc2)cc1,IC50,'=',3.89,nM
CHEMBL2322617,O=C(CN1CCc2cccc3c2C1CNC3=O)N[C@@H](Cc1ccccc1)C(=O)N1CC=C(c2ccc(F)cc2)CC1,IC50,'=',490.0,nM
CHEMBL2323543,O=C(CCN1CCc2cccc3c2C1CNC3=O)NCC(=O)N1CC=C(c2ccc(F)cc2)CC1,IC50,'=',1100.0,nM
CHEMBL202426,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)CCC3,IC50,'>',10000.0,nM
CHEMBL201931,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)CCC1,IC50,'=',56.0,nM
CHEMBL204849,O=C(O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,IC50,'=',80.0,nM
CHEMBL201883,Cc1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,IC50,'=',200.0,nM
CHEMBL3617778,CCCCNCc1ccc(-c2cc3c4c(c[nH]c4c2)C(=O)NNC3=O)cc1,IC50,'=',35.44,nM
CHEMBL3617777,CC(C)NCc1ccc(-c2cc3c4c(c[nH]c4c2)C(=O)NNC3=O)cc1,IC50,'=',465.4,nM
CHEMBL3764640,CN(C)Cc1ccc(C2c3n[nH]c(=O)c4cccc(c34)NC2c2ccccc2)cc1,IC50,'=',5.85,nM
CHEMBL3763243,O=c1[nH]nc2c3c(cccc13)NC(c1ccc(CN3CCC3)cc1)C2c1ccccc1,IC50,'=',3.63,nM
CHEMBL4582095,NC(=O)c1cccc2c1O/C(=C\c1cccc(C(=O)N3CCN(c4cnccn4)CC3)c1)C2=O,IC50,'>',50.0,nM
CHEMBL4450747,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCn4c(CC5CC5)nnc4C3)cc1)C2=O,IC50,'=',46.77,nM
CHEMBL4446923,Cc1ccc2[nH]c(CCNC(=O)c3ccc(/C=C4\Oc5c(C(N)=O)cccc5C4=O)cc3)nc2c1,IC50,'=',21.88,nM
CHEMBL4519830,Cn1nnc(-c2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)n1,Inhibition,'=',4.0,%
CHEMBL3290468,NC(=O)c1cccc2c1O/C(=C\c1ccccc1)C2=O,IC50,'=',389.05,nM
CHEMBL4578950,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCN(c4ccccn4)CC3)cc1)C2=O,IC50,'=',66.0,nM
CHEMBL4539194,CCOC(=O)c1nnc2n1CCN(C(=O)c1ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc1)C2,IC50,'=',40.0,nM
CHEMBL4446105,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCn4c(nnc4C(F)F)C3)cc1)C2=O,IC50,'=',30.0,nM
CHEMBL4469675,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCn4c(nnc4C4CCCC4)C3)cc1)C2=O,IC50,'=',33.11,nM
CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,IC50,'=',1.0,nM
CHEMBL506871,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,IC50,'=',5.0,nM
CHEMBL3765008,Cc1cccc2c(=O)[nH]c(-c3ccc(CN4CCOCC4)cc3)cc12,IC50,,,
CHEMBL3764967,Cc1cccc2c(=O)[nH]c(-c3ccc(CN4CCNCC4)cc3)cc12,IC50,,,
CHEMBL370692,O=C1c2ccccc2C(=O)N1c1cccc(Cc2nnc(O)c3ccccc23)c1,IC50,'=',180.0,nM
CHEMBL426270,I.O=S(=O)(NCCCN1CCOCC1)c1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,EC50,,,nM
CHEMBL495969,CC(C)N1CCC(C)(c2nc3c(C(N)=O)cccc3[nH]2)C1,EC50,'=',2.0,nM
CHEMBL1652714,O=C(O)c1ccc2c3sccc3c(=O)n(CCCO)c2c1,Inhibition,'=',21.0,%
CHEMBL1090018,O=c1[nH]c2ccc(OC3CCN(c4ccccc4)CC3)cc2c2c1CSCC2,ED50,'=',1.86,uM
CHEMBL1092778,CCCN1CCCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,ED50,'=',0.74,uM
CHEMBL3701704,CC1c2cccc(C(N)=O)c2C(=O)N1C1CCN(Cc2ccco2)CC1,Kd,'=',40.0,nM
CHEMBL3701705,CC1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCC2)CC1,Kd,'=',10.0,nM
CHEMBL3092541,O=C(CCc1nc2ccccc2c(=O)[nH]1)N[C@H]1CCc2ccccc21,IC50,'=',510.0,nM
CHEMBL339695,Oc1nccc2ccccc12,IC50,'=',7000.0,nM
CHEMBL565881,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ncc[nH]4)cc3)nc12,EC50,'=',2.2,nM
CHEMBL577549,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccncc4)cc3)nc12,EC50,'=',12.0,nM
CHEMBL4444671,COc1ccccc1C1CCN(c2nc3c(c(=O)[nH]2)CCCC3)CC1,IC50,'>',20000.0,nM
CHEMBL506871,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,EC50,'=',2.0,nM
CHEMBL108840,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cccnn2)cc1,EC50,'=',70.0,nM
CHEMBL194404,CC1(C)CCC2N=C(CCCN3CC=C(c4ccccc4)CC3)NC(=O)C2C1,IC50,'>',10000.0,nM
CHEMBL4162843,COc1cccc2c(Nc3cccc(-c4nc5c(C(N)=O)cccc5[nH]4)c3)c3ccccc3nc12,IC50,'=',970.0,nM
CHEMBL4174599,Cc1ccc2nc3ccccc3c(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)c2c1,IC50,'=',100.0,nM
CHEMBL4168839,NC(=O)c1cccc2[nH]c(-c3cccc(N)c3)nc12,IC50,'=',30.0,nM
CHEMBL134197,NC(=O)c1cccc2[nH]c(-c3ccc(N)cc3)nc12,IC50,'=',30.0,nM
CHEMBL589257,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(c2ncccn2)CC1,IC50,'=',3.1,nM
CHEMBL603457,O=C(c1ncc[nH]1)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,IC50,'=',3.1,nM
CHEMBL596933,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCCNCC1,IC50,'=',2.6,nM
CHEMBL4290134,CC(C)(C)c1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1,IC50,'>',10000.0,nM
CHEMBL595695,NC(=O)c1cc(F)cc2cn(-c3ccc(NC(=O)C4CNC4)cc3)nc12,IC50,'=',5.0,nM
CHEMBL610171,CNCc1ccc(-n2cc3cc(F)cc(C(N)=O)c3n2)cc1,IC50,'=',1.4,nM
CHEMBL595924,NC(=O)c1cccc2cn(-c3ccc(C(=O)NCc4ccncc4)cc3)nc12,IC50,'=',10.0,nM
CHEMBL609862,CNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,IC50,'=',5.0,nM
CHEMBL593611,O=C1NCC2c3c(cccc31)CCN2Cc1ccccc1,IC50,'=',190.0,nM
CHEMBL595693,O=C1NCC2c3c(cccc31)CCN2C(=O)Oc1ccccc1,IC50,'=',9.0,nM
CHEMBL203884,CN(CCc1c[nH]cn1)C(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,IC50,'=',161.0,nM
CHEMBL603318,O=C1NCC2c3c(cccc31)CCN2C(=O)c1ccccc1Cl,IC50,'=',35.0,nM
CHEMBL202848,CN(Cc1ccccn1)C(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,IC50,'=',237.0,nM
CHEMBL595236,COc1cccc(CC(=O)N2CCc3cccc4c3C2CNC4=O)c1,IC50,'=',5.0,nM
CHEMBL593202,Cn1cc(CCC(=O)N2CCc3cccc4c3C2CNC4=O)cn1,IC50,'=',14.0,nM
CHEMBL593837,O=C1NCC2c3c(cccc31)CCN2C(=O)C1CCCC1,IC50,'=',11.0,nM
CHEMBL250013,O=c1[nH]c(C2=CC(N3CC=C(c4ccccc4)CC3)CC2)nc2ccccc12,IC50,'=',16.0,nM
CHEMBL81977,NC(=O)c1cccc(N)c1,IC50,'=',33000.0,nM
CHEMBL81723,NC(=O)c1cccc2[nH]c(-c3ccccc3)nc12,Ki,'=',15.0,nM
CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,EC50,'=',16000.0,nM
CHEMBL2407969,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OCC)c3)OC(C)C(=O)N4)CC2)c(C)c1,EC50,'=',100000.0,nM
CHEMBL2407969,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OCC)c3)OC(C)C(=O)N4)CC2)c(C)c1,IC50,'=',55.0,nM
CHEMBL2407999,CC1Oc2ccc(CN3CCC(c4ccccc4)CC3)cc2NC1=O,Kd,'=',46.0,nM
CHEMBL576319,NC(=O)c1cccc2[nH]c(-c3ccc(-c4cnc[nH]4)cc3)nc12,Ki,'=',1.2,nM
CHEMBL596702,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(N5CCCC5)CCCC4)CC3)c2)n[nH]c(=O)c1C,IC50,'=',2.7,nM
CHEMBL605552,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(C)CCCN4)CC3)c2)n[nH]c(=O)c1C,IC50,'=',2.8,nM
CHEMBL609617,CC(C)CN1Cc2cccc(C(N)=O)c2C1=O,EC50,'>',1000.0,nM
CHEMBL597888,NC(=O)c1cccc2c1C(=O)N(C1CCCCC1)C2,EC50,'>',1000.0,nM
CHEMBL597890,NC(=O)c1cccc2c1C(=O)N(C1CCNCC1)C2,EC50,'=',51.0,nM
CHEMBL598093,NC(=O)c1cccc2c1C(=O)N(CC1CCCNC1)C2,Ki,'=',164.0,nM
CHEMBL2407981,CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,EC50,'=',47000.0,nM
CHEMBL520745,NC(=O)c1cccc2[nH]c(C3(N)CCc4ccccc4C3)nc12,Ki,'=',18.0,nM
CHEMBL1089020,CN(C)c1ccc(CCN2CCC(Oc3ccc4[nH]c(=O)c5c(c4c3)CCSC5)CC2)cc1,ED50,'=',9.44,uM
CHEMBL1092777,CCN1CCCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,ED50,'=',0.28,uM
CHEMBL1089713,CCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,ED50,'=',0.35,uM
CHEMBL108702,Nc1cccc(-c2ccc(C(=O)CNC(=O)CCn3c4c(c(=O)[nH]c3=O)CSCC4)cc2)c1,IC50,'=',20.0,nM
CHEMBL488052,NC(=O)c1cccc2[nH]c(C3CCNCC3)nc12,EC50,'>',1000.0,nM
CHEMBL445724,CN1CCCCC1c1nc2c(C(N)=O)cccc2[nH]1,Ki,'=',29.0,nM
CHEMBL400581,O=c1[nH]c(N2CC(N3CC=C(c4ccccc4)CC3)C2)nc2ccccc12,IC50,'=',504.0,nM
CHEMBL399635,O=c1[nH]c(N2CCC(N3CC=C(c4ccccc4)CC3)C2)nc2ccccc12,IC50,'=',300.0,nM
CHEMBL426116,CCN1CCCN(C(=O)c2cc(Cc3nnc(O)c4ccccc34)ccc2F)CC1,IC50,'=',7.0,nM
CHEMBL202758,CN1CCCN(C(=O)c2cc(Cc3nnc(O)c4ccccc34)ccc2F)CC1,IC50,'=',9.0,nM
CHEMBL204862,COc1ccc(NC(=O)N2CCCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC2)cc1,IC50,'=',8.0,nM
CHEMBL380648,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCNCC1,IC50,'=',7.0,nM
CHEMBL202758,CN1CCCN(C(=O)c2cc(Cc3nnc(O)c4ccccc34)ccc2F)CC1,PF50,'=',5.5,
CHEMBL198230,CC1CCC2N=C(CCCN3CC=C(c4ccccc4)CC3)NC(=O)C2C1,IC50,'=',274.0,nM
CHEMBL45764,Nc1cc2nc(O)c3ccccc3c2cc1N,IC50,'=',180.0,nM
CHEMBL4797399,CC(C)Cc1ccc([C@H](C)C(=O)NCCN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1,FC,'=',0.9,
CHEMBL4794382,O=C(CC1c2ccccc2-c2ccccc21)NCCCCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,FC,'=',0.5,
CHEMBL4796064,CC(C)Cc1ccc([C@H](C)C(=O)NCCCCCCN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1,FC,'=',0.3,
CHEMBL419245,NC(=O)c1cccc(Cl)c1,IC50,'=',22000.0,nM
CHEMBL4782151,O=C(CC12CC3CC(CC(C3)C1)C2)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,FC,'=',0.8,
CHEMBL4797399,CC(C)Cc1ccc([C@H](C)C(=O)NCCN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1,FC,'=',0.7,
CHEMBL381208,CCNC(=O)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,PF50,'=',2.1,
CHEMBL1767058,O=C(Nc1cccc2c(=O)[nH]ccc12)c1cccs1,IC50,'=',22400.0,nM
CHEMBL301624,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,IC50,'=',7500.0,nM
CHEMBL253786,O=c1cc(-c2cccc(O)c2)oc2cc(O)ccc12,IC50,'=',9500.0,nM
CHEMBL541744,CN(C)Cc1ccc2c(c1)NC(=O)C1CCCCN21,EC50,'=',39.0,nM
CHEMBL108137,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cncnc2)cc1,EC50,'=',400.0,nM
CHEMBL189247,Oc1nc(CCCC2CC=C(c3ccccc3)CC2)nc2ccccc12,IC50,'>',1000.0,nM
CHEMBL190434,O=S(=O)(NCCCN1CCOCC1)c1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,IC50,'=',40.0,nM
CHEMBL4446277,NC(=O)c1c(F)ccc2[nH]c(C3CCCN3Cc3ccccc3)nc12,Inhibition,'=',4.38,%
CHEMBL4472182,CN1CCC[C@@]1(C)c1nc2c(C(N)=O)c(F)ccc2[nH]1,IC50,'=',310000.0,nM
CHEMBL1094953,NC(=O)c1cccc2cn(-c3cccc(Cl)c3)nc12,IC50,'=',14.0,nM
CHEMBL323488,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc2ccccc2c1,EC50,'=',80.0,nM
CHEMBL418816,O=C(CCn1c2c(c(=O)[nH]c1=O)CCC2)NCC(=O)N1CCN(c2ncccn2)CC1,IC50,'=',3000.0,nM
CHEMBL1090483,CN1CCCC(c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)C1,EC50,'=',5.0,nM
CHEMBL338790,Nc1ccc2c3c(cccc13)C(=O)NC2=O,FC,'=',1.6,
CHEMBL247374,NCc1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,FC,'=',2.3,
CHEMBL596925,NC(=O)c1cccc2c1C(=O)N(c1cccc(CN3CCCC3)c1)C2,EC50,,,
CHEMBL492470,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)N2CCOCC2)CC1,IC50,'=',8.0,nM
CHEMBL523686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2ncccn2)CC1,IC50,'=',3.0,nM
CHEMBL494874,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCN(C(=O)N2CCOCC2)CC1,IC50,'=',8.0,nM
CHEMBL188949,Oc1nc(CCCN2CCCCC2)nc2ccccc12,IC50,'=',1100.0,nM
CHEMBL251028,O=c1[nH]c(CCCN2CC=C(c3ccc(Cl)cc3)CC2)nc2ccccc12,IC50,'=',23.0,nM
CHEMBL4520222,NC(=O)c1c(F)ccc2[nH]c(C3CCCCN3)nc12,IC50,,,
CHEMBL1094960,CNC(C)c1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,IC50,'=',3.7,nM
CHEMBL190434,O=S(=O)(NCCCN1CCOCC1)c1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,ED50,'=',1.0,uM
CHEMBL1090020,O=c1[nH]c2ccc(OC3CCN(CCc4ccccc4)CC3)cc2c2c1CSCC2,ED50,'=',0.36,uM
CHEMBL460474,NC(=O)c1cccc2[nH]c(C3CCCN(C4CCCC4)CC3)nc12,Ki,'=',4.0,nM
CHEMBL513621,CCCN1CCC(c2nc3c(C(N)=O)cccc3n2C)CC1,Ki,'=',34.0,nM
CHEMBL460261,CC(C)N1CCC(c2nc3c(C(N)=O)cc(Cl)cc3[nH]2)CC1,Ki,'=',18.0,nM
CHEMBL2347902,NC(=O)c1cncc2[nH]c(C3CCCNC3)nc12,IC50,'=',636.0,nM
CHEMBL2347901,NC(=O)c1cncc2[nH]c(C3CCNCC3)nc12,IC50,'=',825.0,nM
CHEMBL481511,N#Cc1ccc(C2=CCN(CCCc3nc4c(Cl)cccc4c(=O)[nH]3)CC2)cc1,IC50,'=',3.0,nM
CHEMBL481793,C=Cc1cnc2c(C(N)=O)cccc2c1,IC50,'=',5800.0,nM
CHEMBL1173518,O=c1[nH]ccc2c(Br)cccc12,IC50,'=',270.0,nM
CHEMBL123205,CN(C)c1cccc(C(N)=O)c1,IC50,'=',120000.0,nM
CHEMBL540525,Cl.O=S(=O)(NCCN1CCCCC1)c1ccc2nc(O)c3ccccc3c2c1,IC50,'=',30.0,nM
CHEMBL84979,Oc1nc2c(c3ccccc13)CNCC2,IC50,'=',35.0,nM
CHEMBL551657,Cc1cc2[nH]c(=O)c3ccccc3n2n1,IC50,'=',300.0,nM
CHEMBL550041,O=C(c1cccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)c1)N1CCN2CCC[C@H]2C1,IC50,'=',500.0,nM
CHEMBL553004,CCc1ccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)cc1,IC50,'=',500.0,nM
CHEMBL550787,O=c1[nH]c2cc(-c3cccs3)nn2c2ccccc12,IC50,'=',150.0,nM
CHEMBL571223,O=c1[nH]c2cc(-c3ccccc3)nn2c2ccccc12,IC50,'=',100.0,nM
CHEMBL551916,COc1cccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)c1OC,IC50,'=',100.0,nM
CHEMBL571234,O=c1[nH]c2cc(CN3CCCC3)ccc2n2cccc12,Ki,'=',5.0,nM
CHEMBL562287,O=c1[nH]c2cc(CNCc3ccccc3)ccc2n2cccc12,Ki,'=',161.0,nM
CHEMBL338790,Nc1ccc2c3c(cccc13)C(=O)NC2=O,IC50,'=',180.0,nM
CHEMBL83432,O=S(=O)(CCN1CCC(N2CCCC2)CC1)N1CCc2c(nc(O)c3ccccc23)C1,IC50,'=',349.0,nM
CHEMBL4542543,CC1(CCCCCC(=O)NCCOCCOCC(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)C(/C=C/C=C/C=C2/N(CCCS(=O)(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)=[N+](CCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)O)cc21,Ki,'=',0.56,nM
CHEMBL204898,O=C(NCCN1CCOCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,IC50,'=',162.0,nM
CHEMBL202313,CCOC(=O)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,PF50,'=',2.1,
CHEMBL1652713,O=c1[nH]c2cc(CO)ccc2c2sccc12,IC50,'=',400.0,nM
CHEMBL2237230,O=C(NCCN1CCN(c2ccccc2)CC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,IC50,'=',166.0,nM
CHEMBL2237236,NCCCCNC(=O)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,IC50,'=',27.0,nM
CHEMBL4293745,Cc1cc(Cn2c(=O)n(Cc3cnn(C)c3)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)n(C)n1,EC50,'>',150000.0,nM
